交易日期,收盘价,市盈率TTM,市盈率LYR,市盈率FPE,市盈率(动态),市盈率TTM加权,市盈率TTM剔除负值,市净率(LF),市净率加权,股息率,市销率(PS),市销率LYR,市销率TTM加权,市现率(PCF),市现率LYR,市现率TTM加权,调仓标志
2017-03-02,5363.259,27.5287,27.2827,,,,,4.3737,,1.0964,3.2765,3.3103,,14.3341,14.6101,,
2017-03-03,5373.478,27.5758,27.3294,,,,,4.3812,,1.0945,3.2821,3.316,,14.3666,14.6351,,
2017-03-06,5360.313,27.5118,27.3682,,,,,4.3733,,1.0606,3.2745,3.3007,,14.3363,14.5915,,
2017-03-07,5351.281,27.462,27.3373,,,,,4.3683,,1.0626,3.2677,3.2969,,14.3078,14.5751,,
2017-03-08,5359.805,27.5104,27.3855,,,,,4.376,,1.0597,3.2734,3.3027,,14.3342,14.6007,,
2017-03-09,5363.982,27.5413,27.4102,,,,,4.3812,,1.058,3.2771,3.3054,,14.3511,14.6112,,
2017-03-10,5385.899,27.6511,27.5194,,,,,4.3987,,1.0449,3.2901,3.3186,,14.4111,14.6694,,
2017-03-13,5394.573,27.7032,27.5713,,,,,4.407,,1.0528,3.2963,3.3249,,14.4376,14.6971,,
2017-03-14,5382.167,27.6452,27.5136,,,,,4.3977,,1.0648,3.2894,3.3179,,14.407,14.6663,,
2017-03-15,5416.252,27.8164,27.684,,,,,4.425,,1.0499,3.3098,3.3385,,14.4984,14.7571,,
2017-03-16,5412.08,27.8112,27.6788,,,,,4.4237,,1.0559,3.3092,3.3378,,14.4922,14.7544,,
2017-03-17,5408.764,27.7919,27.675,,,,,4.4231,,1.0435,3.3083,3.3374,,14.4832,14.7523,,
2017-03-20,5413.308,27.7957,27.6788,,,,,4.4237,,1.0459,3.3087,3.3378,,14.4849,14.7544,,20170320&纳入:IDXX.O-IDEXX实验室;剔除:SBAC.O-SBA通信
2017-03-21,5332.533,27.3679,27.2528,,,,,4.3556,,1.0622,3.2578,3.2864,,14.2641,14.5271,,
2017-03-22,5367.555,27.5264,27.4107,,,,,4.3804,,1.056,3.2765,3.3055,,14.3445,14.6113,,
2017-03-23,5355.143,27.2017,27.3316,,,,,4.3626,,1.0588,3.2625,3.2959,,14.3357,14.5691,,
2017-03-24,5363.996,26.8585,26.777,,,,,4.3585,,1.0575,3.2669,3.2946,,14.3291,14.5731,,
2017-03-27,5374.273,26.9222,26.8406,,,,,4.3688,,1.055,3.2746,3.3025,,14.3623,14.6077,,
2017-03-28,5407.208,27.0745,26.9924,,,,,4.3969,,1.0523,3.2931,3.3211,,14.444,14.6903,,
2017-03-29,5430.268,27.1997,27.1195,,,,,4.4139,,1.0512,3.3086,3.3368,,14.4645,14.7595,,
2017-03-30,5439.742,27.2424,27.1621,,,,,4.4208,,1.0458,3.3138,3.342,,14.4862,14.7827,,
2017-03-31,5436.232,27.2206,27.1403,,,,,4.4173,,1.0449,3.3111,3.3393,,14.4749,14.7385,,
2017-04-03,5432.2,27.2242,27.1439,,,,,4.4179,,1.0553,3.3115,3.3398,,14.5036,14.7662,,
2017-04-04,5440.407,27.2437,27.1633,,,,,4.421,,1.075,3.3139,3.3422,,14.5141,14.7768,,
2017-04-05,5418.524,27.1214,27.0547,,,,,4.4013,,1.0513,3.3018,3.3288,,14.4416,14.7177,,
2017-04-06,5420.88,27.1158,27.0491,,,,,4.4004,,1.0527,3.3011,3.3281,,14.4385,14.7108,,
2017-04-07,5418.37,27.0915,27.0248,,,,,4.3965,,1.0535,3.2981,3.3251,,14.4246,14.7014,,
2017-04-10,5421.679,27.1088,27.0421,,,,,4.3993,,1.0518,3.3002,3.3273,,14.4341,14.7108,,
2017-04-11,5398.399,26.9992,26.9328,,,,,4.3815,,1.0561,3.2869,3.3138,,14.3764,14.6514,,
2017-04-12,5377.03,26.9082,26.8428,,,,,4.3668,,1.0597,3.2758,3.3027,,14.3271,14.6024,,
2017-04-13,5353.586,26.8099,26.7447,,,,,4.3508,,1.0636,3.2639,3.2907,,14.2677,14.5123,,
2017-04-17,5399.196,27.0547,26.9889,,,,,4.3897,,1.054,3.2937,3.3207,,14.4262,14.6732,,
2017-04-18,5391.656,26.9755,26.95,,,,,4.3753,,1.0555,3.2873,3.3159,,14.389,14.652,,
2017-04-19,5399.636,26.9551,26.9879,,,,,4.3783,,1.0541,3.2909,3.3206,,14.3929,14.6726,,
2017-04-20,5443.532,27.1698,27.1987,,,,,4.413,,1.046,3.3168,3.3465,,14.5347,14.7872,,
2017-04-21,5442.049,27.1606,27.1896,,,,,4.4115,,1.0463,3.3157,3.3454,,14.5304,14.7823,,
2017-04-24,5508.033,27.5052,27.5387,,,,,4.4671,,1.0332,3.3584,3.3884,,14.7064,14.9721,,20170424&纳入:WYNN.O-永利度假(WYNN RESORTS);剔除:TRIP.O-猫途鹰(TRIPADVISOR)
2017-04-25,5548.194,27.6806,27.749,,,,,4.4916,,1.0255,3.3819,3.4142,,14.803,15.0864,,
2017-04-26,5541.086,27.4846,27.7158,,,,,4.4944,,1.0268,3.3779,3.4102,,14.7475,15.0684,,
2017-04-27,5571.283,27.1173,27.8429,,,,,4.4316,,1.0297,3.3625,3.4265,,14.637,15.1415,,
2017-04-28,5583.53,27.2039,27.9825,,,,,4.4883,,1.0223,3.3731,3.4437,,14.6078,15.2175,,
2017-05-01,5629.632,27.4265,28.2077,,,,,4.523,,1.0081,3.4005,3.4714,,14.7288,15.3399,,
2017-05-02,5644.068,27.4216,28.2891,,,,,4.5265,,1.0051,3.3951,3.4815,,14.7191,15.384,,
2017-05-03,5625.158,27.2513,28.1946,,,,,4.5008,,1.0257,3.3793,3.4699,,14.9092,15.3326,,
2017-05-04,5626.316,27.2909,28.2252,,,,,4.4982,,1.0205,3.382,3.4737,,14.9187,15.3492,,
2017-05-05,5646.094,27.3933,28.3062,,,,,4.5159,,1.0004,3.3908,3.4836,,15.0213,15.3933,,
2017-05-08,5659.069,27.4269,28.3572,,,,,4.5233,,0.9963,3.3917,3.4899,,15.0756,15.421,,
2017-05-09,5678.31,27.4571,28.4162,,,,,4.5267,,0.9984,3.3961,3.4883,,15.0362,15.4615,,
2017-05-10,5681.68,27.3626,28.6695,,,,,4.5358,,1.001,3.3946,3.4939,,14.9806,15.4448,,
2017-05-11,5674.218,27.5165,28.7363,,,,,4.5164,,1.0469,3.3895,3.494,,14.6944,15.4805,,
2017-05-12,5686.81,27.5789,28.7951,,,,,4.5235,,1.0473,3.3936,3.5011,,14.7213,15.5121,,
2017-05-15,5704.479,27.6637,28.8836,,,,,4.5374,,1.0438,3.404,3.5119,,14.7602,15.5533,,
2017-05-16,5724.437,27.7548,28.9859,,,,,4.5563,,1.0864,3.414,3.5228,,14.8109,15.6166,,
2017-05-17,5580.548,27.0569,28.2742,,,,,4.4403,,1.122,3.3303,3.4363,,14.4457,15.2331,,
2017-05-18,5626.31,27.2844,28.5163,,,,,4.4774,,1.0717,3.3589,3.4657,,14.5713,15.3636,,
2017-05-19,5651.564,27.3477,28.6481,,,,,4.504,,1.0679,3.3729,3.4818,,14.6243,15.4346,,
2017-05-22,5699.404,27.5777,28.889,,,,,4.5746,,1.0578,3.4012,3.511,,14.7454,15.5644,,
2017-05-23,5703.346,27.6119,28.9171,,,,,4.5765,,1.0603,3.4042,3.5144,,14.8694,15.5795,,
2017-05-24,5730.301,27.7464,29.058,,,,,4.5988,,1.0559,3.4208,3.5316,,14.9433,15.6554,,
2017-05-25,5778.375,27.999,29.323,,,,,4.6399,,1.0423,3.4513,3.5638,,15.076,15.7982,,
2017-05-26,5788.359,28.0224,29.364,,,,,4.6535,,1.0435,3.4529,3.5688,,15.093,15.8203,,
2017-05-30,5794.632,28.0567,29.4,,,,,4.6592,,1.031,3.4571,3.5731,,15.1091,15.8295,,
2017-05-31,5788.802,28.0289,29.362,,,,,4.6401,,1.0321,3.4521,3.5685,,15.0907,15.809,,
2017-06-01,5816.512,28.1585,29.4978,,,,,4.6605,,1.0273,3.468,3.585,,15.1597,15.8821,,
2017-06-02,5881.458,28.294,29.8143,,,,,4.7105,,1.0172,3.5042,3.6235,,15.3102,16.0526,,
2017-06-05,5878.117,28.2994,29.82,,,,,4.7114,,1.018,3.5049,3.6242,,15.3129,16.0556,,
2017-06-06,5856.769,28.1833,29.6977,,,,,4.6921,,1.0221,3.4905,3.6093,,15.2502,15.9898,,
2017-06-07,5877.589,28.3725,29.9025,,,,,4.7235,,1.0619,3.5147,3.6347,,15.2957,16.0386,,
2017-06-08,5885.296,28.42,29.9526,,,,,4.7314,,1.0602,3.5206,3.6408,,15.3222,16.0654,,
2017-06-09,5741.944,27.7062,29.2003,,,,,4.6126,,1.0479,3.4321,3.5494,,14.9381,15.6619,,
2017-06-12,5708.18,27.5516,29.0374,,,,,4.5869,,1.0538,3.413,3.5296,,14.8555,15.5746,,
2017-06-13,5751.817,27.7614,29.2585,,,,,4.6218,,1.047,3.439,3.5564,,14.9703,15.6931,,
2017-06-14,5727.066,27.6401,29.1306,,,,,4.6016,,1.0586,3.4239,3.5409,,14.9061,15.6246,,
2017-06-15,5700.885,27.5045,28.9877,,,,,4.579,,1.061,3.4071,3.5235,,14.8345,15.5479,,
2017-06-16,5681.479,27.4229,28.9018,,,,,4.5654,,1.0616,3.397,3.5131,,14.7914,15.5018,,
2017-06-19,5772.223,27.6736,29.1438,,,,,4.7078,,1.0546,3.4366,3.5539,,14.9583,15.6844,,20170619&纳入:MELI.O-MERCADOLIBRE;剔除:AABA.O-雅虎(ALTABA) (退市)
2017-06-20,5726.311,27.63,29.1337,,,,,4.6015,,1.0557,3.4237,3.5413,,14.9031,15.6262,,
2017-06-21,5782.394,27.9036,29.4222,,,,,4.647,,1.0453,3.4576,3.5763,,15.0498,15.781,,
2017-06-22,5779.87,27.8893,29.4071,,,,,4.6447,,1.0458,3.4559,3.5745,,15.0418,15.7729,,
2017-06-23,5803.105,28.0232,29.5482,,,,,4.6669,,1.0407,3.4724,3.5916,,15.1158,15.8486,,
2017-06-26,5777.588,27.8822,29.3996,,,,,4.6435,,1.0458,3.455,3.5736,,15.0393,15.7688,,
2017-06-27,5671.598,27.3592,28.8481,,,,,4.5564,,1.0657,3.3902,3.5065,,14.7567,15.473,,
2017-06-28,5753.032,27.751,29.2564,,,,,4.6218,,1.0566,3.4389,3.5567,,14.9702,15.6975,,
2017-06-29,5653.021,27.3839,28.7315,,,,,4.5323,,1.0723,3.5089,3.4929,,14.9018,15.4159,,
2017-06-30,5646.917,27.0654,28.7315,,,,,4.5323,,1.0808,3.3722,3.4929,,14.7483,15.4159,,
2017-07-03,5596.956,26.7816,28.4303,,,,,4.4847,,1.083,3.3369,3.4562,,14.4916,15.2542,,
2017-07-05,5648.816,27.0416,28.7062,,,,,4.5283,,1.0923,3.3692,3.4898,,14.631,15.4023,,
2017-07-06,5597.905,26.8038,28.4539,,,,,4.4885,,1.0854,3.3396,3.4591,,14.5033,15.2669,,
2017-07-07,5656.47,27.0845,28.7518,,,,,4.5355,,1.0742,3.3746,3.4953,,14.6573,15.4268,,
2017-07-10,5694.152,27.274,28.953,,,,,4.5672,,1.0658,3.3982,3.5198,,14.7588,15.5347,,
2017-07-11,5709.799,27.345,29.0283,,,,,4.5791,,1.0631,3.4071,3.5289,,14.7962,15.5751,,
2017-07-12,5778.95,27.6888,29.3952,,,,,4.6369,,1.05,3.4499,3.5735,,14.9826,15.772,,
2017-07-13,5793.356,27.749,29.4591,,,,,4.647,,1.0476,3.4574,3.5813,,15.0153,15.8062,,
2017-07-14,5838.083,27.9644,29.6877,,,,,4.6831,,1.0396,3.4843,3.6091,,15.1309,15.9289,,
2017-07-17,5839.736,27.9607,29.6864,,,,,4.6825,,1.0396,3.4831,3.6089,,15.1402,15.9282,,
2017-07-18,5880.095,28.1693,29.9071,,,,,4.7199,,1.0321,3.5088,3.6358,,15.2578,16.0466,,
2017-07-19,5916.162,28.3888,30.0848,,,,,4.7689,,1.026,3.5303,3.6574,,15.4114,16.142,,
2017-07-20,5921.223,28.0708,29.5968,,,,,4.7276,,1.0253,3.5266,3.6539,,15.3451,15.9376,,
2017-07-21,5921.525,28.0362,29.5722,,,,,4.7343,,1.026,3.5235,3.6485,,15.3196,15.9285,,
2017-07-24,5941.369,28.4037,29.6738,,,,,4.7317,,1.0227,3.5213,3.661,,15.4737,15.9833,,
2017-07-25,5930.646,28.2474,29.4882,,,,,4.7077,,1.0268,3.504,3.6459,,15.4196,15.9069,,
2017-07-26,5950.734,28.1668,29.4925,,,,,4.7024,,1.0235,3.5085,3.6535,,15.6774,15.934,,
2017-07-27,5917.028,28.0121,29.2625,,,,,4.6678,,1.036,3.4603,3.6212,,15.4261,15.7813,,
2017-07-28,5908.916,28.0207,29.2562,,,,,4.6661,,1.0397,3.4584,3.6204,,15.4233,15.7779,,
2017-07-31,5880.327,27.8674,29.0891,,,,,4.6384,,1.0375,3.4385,3.5997,,15.3361,15.6877,,
2017-08-01,5895.171,27.8582,29.159,,,,,4.6534,,1.035,3.4418,3.6083,,15.4435,15.7254,,
2017-08-02,5914.23,27.9248,29.2278,,,,,4.67,,1.0324,3.4481,3.6169,,15.4954,15.7626,,
2017-08-03,5891.197,27.6901,29.1028,,,,,4.6393,,1.0492,3.4324,3.6014,,15.3608,15.6951,,
2017-08-04,5899.905,27.7466,29.1545,,,,,4.6432,,1.0311,3.4383,3.6078,,15.3984,15.723,,
2017-08-07,5934.728,27.885,29.3172,,,,,4.669,,0.9855,3.4541,3.6279,,15.5306,15.8108,,
2017-08-08,5926.352,27.8234,29.2669,,,,,4.663,,0.9942,3.4474,3.6217,,15.2595,15.7837,,
2017-08-09,5919.392,27.8107,29.1817,,,,,4.6423,,0.9957,3.4404,3.6125,,15.2446,15.7143,,
2017-08-10,5788.192,27.2833,28.546,,,,,4.544,,1.06,3.3643,3.5338,,14.7585,15.372,,
2017-08-11,5831.533,27.436,28.7468,,,,,4.5718,,1.0501,3.386,3.5587,,14.8573,15.4801,,
2017-08-14,5908.167,27.782,29.1048,,,,,4.6226,,1.0369,3.4208,3.603,,14.9696,15.6729,,
2017-08-15,5907.73,27.7772,29.0998,,,,,4.6218,,1.0873,3.4202,3.6024,,14.9684,15.6702,,
2017-08-16,5917.42,27.8706,29.2802,,,,,4.6289,,1.0937,3.4277,3.6116,,14.9964,15.6916,,
2017-08-17,5796.317,27.2718,28.6973,,,,,4.5352,,1.0796,3.3578,3.5397,,14.6886,15.3793,,
2017-08-18,5790.909,27.2469,28.6712,,,,,4.5311,,1.0764,3.3547,3.5365,,14.6738,15.3653,,
2017-08-21,5786.537,27.2209,28.6438,,,,,4.5268,,1.0747,3.3515,3.5331,,14.6592,15.3506,,
2017-08-22,5873.333,27.641,29.0867,,,,,4.5975,,1.0645,3.4032,3.5868,,14.8847,15.5813,,
2017-08-23,5851.783,27.5523,28.9979,,,,,4.5888,,1.0692,3.3927,3.5759,,14.9632,15.5338,,
2017-08-24,5834.44,27.6079,28.9011,,,,,4.5644,,1.0686,3.3822,3.5639,,14.9096,15.4819,,
2017-08-25,5822.533,27.4613,28.8274,,,,,4.5606,,1.0598,3.3725,3.5548,,14.8508,15.4424,,
2017-08-28,5838.082,27.5165,28.8853,,,,,4.5698,,1.0688,3.3793,3.562,,14.8852,15.4734,,
2017-08-29,5862.137,27.6345,29.0092,,,,,4.5894,,1.068,3.3938,3.5773,,14.9494,15.5398,,
2017-08-30,5932.9,27.9733,29.3479,,,,,4.6409,,1.0419,3.4326,3.619,,15.1418,15.7212,,
2017-08-31,5988.604,28.2242,29.6244,,,,,4.6846,,1.0323,3.4644,3.6531,,15.2849,15.8694,,
2017-09-01,5987.9,28.216,29.6158,,,,,4.6833,,1.0319,3.4634,3.6521,,15.2781,15.8648,,
2017-09-05,5932.731,27.9475,29.334,,,,,4.6387,,1.0418,3.4304,3.6173,,15.136,15.7138,,
2017-09-06,5951.126,28.0276,29.418,,,,,4.652,,1.0397,3.4403,3.6277,,15.1788,15.7588,,
2017-09-07,5964.312,28.0963,29.4902,,,,,4.6634,,1.0432,3.4487,3.6366,,15.2114,15.7974,,
2017-09-08,5913.369,27.8568,29.2388,,,,,4.6236,,1.0485,3.4193,3.6056,,15.0823,15.6628,,
2017-09-11,5980.525,28.1484,29.5448,,,,,4.672,,1.0376,3.4551,3.6433,,15.2385,15.8267,,
2017-09-12,5995.635,28.0294,29.3982,,,,,4.7529,,1.0515,3.4489,3.6372,,15.2007,15.8021,,
2017-09-13,6004.38,28.0778,29.4489,,,,,4.7611,,1.0403,3.4549,3.6435,,15.2275,15.8294,,
2017-09-14,5968.817,27.8987,29.2611,,,,,4.7307,,1.0568,3.4329,3.6202,,15.1285,15.7285,,
2017-09-15,5987.999,27.9708,29.3367,,,,,4.743,,1.0459,3.4417,3.6296,,15.1701,15.7691,,
2017-09-18,5981.118,27.9255,29.2892,,,,,4.7353,,1.0503,3.4362,3.6237,,15.1418,15.7436,,
2017-09-19,5991.078,27.9907,29.3576,,,,,4.7453,,1.0504,3.4442,3.6322,,15.1787,15.7803,,
2017-09-20,5973.604,27.9322,29.3117,,,,,4.7379,,1.0498,3.4382,3.6265,,15.1486,15.7557,,
2017-09-21,5934.914,27.7697,29.1412,,,,,4.7103,,1.056,3.4182,3.6054,,15.0586,15.664,,
2017-09-22,5932.321,27.7351,29.1039,,,,,4.7043,,1.0563,3.4139,3.6008,,15.0385,15.644,,
2017-09-25,5867.348,27.4426,28.7979,,,,,4.6548,,1.0661,3.378,3.5629,,14.8826,15.4795,,
2017-09-26,5881.336,27.2486,28.2948,,,,,4.6573,,1.0638,3.3805,3.5576,,15.0087,15.535,,
2017-09-27,5937.791,27.5403,28.5977,,,,,4.7071,,1.0529,3.4166,3.5957,,15.0032,15.524,,
2017-09-28,5933.069,27.5248,28.5816,,,,,4.7045,,1.0603,3.4147,3.5937,,14.9931,15.5152,,
2017-09-29,5979.298,27.7522,28.8177,,,,,4.7434,,1.0457,3.4429,3.6234,,15.1145,15.6434,,
2017-10-02,5981.918,27.7448,28.8101,,,,,4.7421,,1.0457,3.442,3.6224,,15.1096,15.6393,,
2017-10-03,5995.06,27.8065,28.8741,,,,,4.7527,,1.053,3.4497,3.6305,,15.1432,15.6741,,
2017-10-04,5998.836,27.7991,28.8675,,,,,4.7516,,1.0463,3.4488,3.6296,,15.1393,15.6704,,
2017-10-05,6057.143,28.0895,29.1691,,,,,4.8012,,1.0356,3.4849,3.6675,,15.2982,15.8342,,
2017-10-06,6064.571,28.035,29.0918,,,,,4.7917,,1.0375,3.4711,3.645,,15.2809,15.8112,,
2017-10-09,6058.531,28.0939,29.153,,,,,4.8018,,1.0353,3.4784,3.6526,,15.3133,15.8444,,
2017-10-10,6063.521,28.1078,29.1674,,,,,4.8042,,1.0346,3.4801,3.6544,,15.3128,15.8523,,
2017-10-11,6081.25,28.2223,29.2879,,,,,4.8239,,1.0306,3.4943,3.6695,,15.3774,15.9177,,
2017-10-12,6069.988,28.171,29.2347,,,,,4.8151,,1.0324,3.4879,3.6629,,15.3496,15.8888,,
2017-10-13,6092.453,28.2767,29.3434,,,,,4.8329,,1.0286,3.5007,3.6765,,15.4056,15.9479,,
2017-10-16,6114.526,28.3726,29.451,,,,,4.85,,1.0248,3.5125,3.69,,15.4567,16.0064,,
2017-10-17,6122.61,28.375,29.4872,,,,,4.8587,,1.0237,3.5155,3.6945,,15.4672,16.0261,,
2017-10-18,6114.352,28.3321,29.4544,,,,,4.8518,,1.0249,3.5112,3.6904,,15.4373,16.0083,,
2017-10-19,6092.616,28.2047,29.3277,,,,,4.8263,,1.0292,3.4953,3.6745,,15.3037,15.8317,,
2017-10-20,6108.816,28.2668,29.403,,,,,4.8408,,1.0266,3.504,3.684,,15.2919,15.8724,,
2017-10-23,6067.832,28.0287,29.1576,,,,,4.8265,,1.0338,3.4748,3.6532,,15.2187,15.7398,,
2017-10-24,6080.218,27.998,29.2102,,,,,4.8267,,1.0332,3.4779,3.6598,,15.1857,15.7682,,
2017-10-25,6055.042,27.9071,29.1154,,,,,4.7913,,1.0369,3.4641,3.6452,,15.1948,15.7301,,
2017-10-26,6037.872,27.2408,29.0119,,,,,4.6799,,1.0406,3.4145,3.6323,,15.2071,15.6742,,
2017-10-27,6213.468,27.9303,29.8619,,,,,4.7914,,1.0112,3.5118,3.7387,,15.606,16.1334,,
2017-10-30,6227.591,28.0117,29.9488,,,,,4.8045,,1.0131,3.522,3.7496,,15.6603,16.1804,,
2017-10-31,6248.557,28.0491,30.0376,,,,,4.815,,1.0132,3.5321,3.7607,,15.7659,16.2283,,
2017-11-01,6248.646,27.9757,30.4273,,,,,4.8054,,1.0124,3.5285,3.7667,,15.688,16.3318,,
2017-11-02,6236.391,27.7462,30.0603,,,,,4.79,,1.0143,3.512,3.7337,,15.6792,16.3826,,
2017-11-03,6295.582,28.0586,30.3152,,,,,4.8306,,1.0012,3.5405,3.7654,,15.8039,16.5215,,
2017-11-06,6313.607,28.1224,30.4164,,,,,4.8671,,0.9543,3.5484,3.7698,,15.8444,16.5525,,
2017-11-07,6320.777,28.013,30.4295,,,,,4.8425,,0.9528,3.552,3.7792,,15.8909,16.5723,,
2017-11-08,6345.811,28.0665,30.493,,,,,4.8399,,0.9493,3.5604,3.7925,,15.7948,16.6585,,
2017-11-09,6312.207,27.921,30.3366,,,,,4.8379,,0.9563,3.5419,3.7731,,15.6655,16.5731,,
2017-11-10,6309.066,27.8963,30.3083,,,,,4.8235,,1.0022,3.5377,3.7696,,15.4951,16.5576,,
2017-11-13,6316.177,27.8889,30.329,,,,,4.8258,,1.0016,3.5336,3.7721,,15.5377,16.5689,,
2017-11-14,6293.642,27.8046,30.2373,,,,,4.8113,,1.0069,3.5229,3.7607,,15.4883,16.5188,,
2017-11-15,6258.359,27.6607,30.089,,,,,4.7883,,1.0494,3.505,3.7423,,15.4125,16.4378,,
2017-11-16,6339.141,27.8526,30.2364,,,,,4.842,,1.0087,3.5482,3.7824,,15.594,16.6001,,
2017-11-17,6314.51,27.75,30.1281,,,,,4.8246,,1.0133,3.5352,3.7689,,15.5313,16.5406,,
2017-11-20,6308.608,27.705,30.0806,,,,,4.8174,,1.0135,3.5294,3.7629,,15.4995,16.5145,,
2017-11-21,6378.628,28.0197,30.4439,,,,,4.872,,1.0034,3.5698,3.8036,,15.8417,16.7115,,
2017-11-22,6386.12,28.0498,30.4807,,,,,4.8779,,1.0214,3.5731,3.8082,,15.8565,16.7316,,
2017-11-24,6409.287,28.1499,30.5895,,,,,4.8953,,0.9982,3.5859,3.8218,,15.9146,16.7913,,
2017-11-27,6405.965,28.163,30.6036,,,,,4.8976,,0.9979,3.5875,3.8236,,15.9242,16.7991,,
2017-11-28,6422.557,28.2087,30.6557,,,,,4.9065,,1.0062,3.5936,3.8301,,15.9558,16.8277,,
2017-11-29,6311.375,27.7196,30.1241,,,,,4.8214,,1.0167,3.5313,3.7636,,15.6803,16.5359,,
2017-11-30,6365.564,27.9243,30.3483,,,,,4.8573,,1.0119,3.5573,3.7917,,15.7968,16.6589,,
2017-12-01,6337.874,27.7864,30.1984,,,,,4.8334,,1.0062,3.5397,3.7729,,15.7195,16.5767,,
2017-12-04,6263.701,27.4782,29.8635,,,,,4.7797,,1.0174,3.5004,3.7311,,15.5451,16.3928,,
2017-12-05,6265.111,27.4993,29.8864,,,,,4.7834,,1.0178,3.5031,3.7339,,15.5562,16.4054,,
2017-12-06,6293.054,27.6364,29.6559,,,,,4.8056,,1.0123,3.5206,3.7451,,15.6365,16.385,,
2017-12-07,6316.278,27.6565,29.8028,,,,,4.8294,,1.011,3.537,3.7637,,15.6969,16.4661,,
2017-12-08,6344.568,27.7735,29.9289,,,,,4.851,,1.0035,3.5519,3.7796,,15.7842,16.5358,,
2017-12-11,6393.888,27.9806,30.152,,,,,4.8871,,0.9959,3.5784,3.8078,,15.9039,16.6591,,
2017-12-12,6383.652,27.9363,30.1044,,,,,4.8708,,0.9974,3.5727,3.8018,,15.8788,16.6327,,
2017-12-13,6394.667,27.3726,30.151,,,,,4.8783,,1.0001,3.5774,3.8076,,15.8556,16.6585,,
2017-12-14,6389.907,27.3691,30.1098,,,,,4.8791,,1.0004,3.573,3.8071,,15.8318,16.6435,,
2017-12-15,6466.32,27.6946,30.4679,,,,,4.9372,,0.9812,3.6155,3.8524,,16.0958,16.8415,,
2017-12-18,6513.269,27.9428,30.7373,,,,,4.9855,,0.9834,3.6474,3.8862,,16.246,16.9935,,
2017-12-19,6480.667,27.563,30.5679,,,,,4.9423,,0.9887,3.623,3.865,,16.0744,16.8967,,
2017-12-20,6472.482,27.5119,30.5112,,,,,4.933,,0.9882,3.6163,3.8578,,16.046,16.8654,,
2017-12-21,6472.688,27.5347,30.5475,,,,,4.9373,,0.9873,3.6188,3.861,,16.0555,16.8792,,
2017-12-22,6465.166,27.5136,30.5154,,,,,4.9322,,0.9884,3.615,3.8569,,16.0113,16.8615,,
2017-12-26,6433.162,27.3805,30.3678,,,,,4.9083,,0.9932,3.5975,3.8383,,15.9345,16.7799,,
2017-12-27,6435.152,27.3696,30.3556,,,,,4.9063,,0.9936,3.596,3.8367,,15.9278,16.7732,,
2017-12-28,6441.42,27.383,30.3705,,,,,4.9087,,0.9992,3.5978,3.8386,,15.9375,16.7814,,
2017-12-29,6396.422,27.2084,30.1769,,,,,4.8774,,1,3.5749,3.8142,,15.8357,16.6744,,
2018-01-02,6511.342,27.7087,30.7317,,,,,4.9671,,0.9839,3.6406,3.8843,,16.1231,16.981,,"20180102&纳入:;剔除:LILA!.O-LIBERTY GLOBAL-A(退市),LILAK!.O-LIBERTY GLOBAL-C(退市)"
2018-01-03,6575.803,27.9893,31.043,,,,,5.0174,,0.9742,3.6775,3.9236,,16.2859,17.153,,
2018-01-04,6584.578,28.0439,31.0802,,,,,5.0279,,0.9899,3.6784,3.9283,,16.2925,17.1736,,
2018-01-05,6653.291,28.3399,31.4083,,,,,5.081,,0.9644,3.7171,3.9698,,16.4659,17.3548,,
2018-01-08,6676.631,28.4259,31.5036,,,,,5.0964,,0.9605,3.7284,3.9818,,16.5129,17.4075,,
2018-01-09,6677.936,28.429,31.507,,,,,5.0969,,0.9615,3.7288,3.9823,,16.5117,17.4094,,
2018-01-10,6662.658,28.3518,31.4214,,,,,5.0831,,0.9641,3.7187,3.9715,,16.4706,17.3621,,
2018-01-11,6708.492,28.5354,31.6249,,,,,5.116,,0.9578,3.7428,3.9972,,16.5772,17.4745,,
2018-01-12,6758.541,28.7601,31.874,,,,,5.1563,,0.9499,3.7722,4.0287,,16.7076,17.6122,,
2018-01-16,6737.137,28.6727,31.3566,,,,,5.1293,,0.9527,3.7608,4.0158,,16.6525,17.5437,,
2018-01-17,6810.283,28.6112,31.6555,,,,,5.1794,,0.9432,3.7977,4.0544,,16.8175,17.7134,,
2018-01-18,6811.378,28.5865,31.6267,,,,,5.1782,,0.9433,3.7972,4.0532,,16.8187,17.7131,,
2018-01-19,6834.33,28.6946,31.7464,,,,,5.1978,,0.9399,3.8116,4.0685,,16.8827,17.7801,,
2018-01-22,6906.278,29.0107,32.0662,,,,,5.2563,,0.9295,3.8537,4.1096,,17.077,17.9938,,
2018-01-23,6963.463,29.2199,32.2691,,,,,5.3025,,0.9218,3.8856,4.1378,,17.2353,18.1186,,
2018-01-24,6919.353,28.0096,30.5775,,,,,5.2355,,0.9272,3.8597,4.106,,17.1196,17.9362,,
2018-01-25,6916.304,28.084,30.7719,,,,,5.2457,,0.927,3.8574,4.0922,,17.1553,17.9434,,
2018-01-26,7022.971,28.9762,31.2125,,,,,5.3238,,0.9138,3.9106,4.1508,,17.7533,18.2004,,
2018-01-29,6988.315,28.8534,31.0669,,,,,5.2995,,0.9124,3.8924,4.1314,,17.6827,18.1155,,
